0.0305597722116781 0.0381849518010493 0.0112476169591938
0.0314458707964381 0.0418024832787931 0.0149113627579185
0.0295044783243293 0.0433027883875621 0.0272317944929316
0.0317460560738855 0.039244304694409 -0.00505482943646721
0.0326648922306984 -0.023895805184986 0.0144334226746334
0.0462706748813523 -0.0385514709805556 0.0132410895636947
0.0536007645129489 -0.0451318051365735 -0.0018455381944972
0.0634352724725543 -0.0273207943654115 -0.0653655551198372
0.0356197388162094 0.0495358354160473 0.00132418812410998
0.0381677017348771 0.0489974784142544 -0.0231536771932039
0.050551004336734 -0.0374295935753715 -0.0130969049946147
0.0260109263283832 0.0355100097276904 0.00778292837113518
0.0392137357165786 0.0544689479767948 -0.00954036467055813
0.0297964396252507 0.0433792276732662 -0.00466614115498964
0.032874232998717 0.0356889146912464 -0.000539831119807108
0.0444694430016292 -0.0288802445484477 0.0158949012271119
0.0968605418300352 -0.104682303945556 -0.140610068664413
0.0542371620964772 -0.0327575579614393 -0.0293112987409986
0.0475427041458576 -0.0412229060326815 0.0240919758011109
0.00785625247783941 0.0120349210055036 0.0627726851469181
0.0587521781398195 -0.0419586971290073 -0.0322780818471276
0.0363760157949968 0.0385583541352505 -0.00330640226007613
0.00494261469504482 0.00770349115221387 0.0605063889417793
0.0403681721834646 0.0489344806838575 -0.00559271806340993
0.0452946676552567 -0.0396155930108169 0.0217442022802025
0.0444987313877581 -0.0393103985769712 0.0335118756987535
0.00975357759892982 0.0145315362664751 0.0606448421008336
0.0312403141017277 0.0368832139315071 -0.00088613948798477
0.0376867866248775 0.0453822582201337 -0.00717069928182599
0.0367764148773795 0.0380083101921116 -0.00716017971199021
0.0114866829330632 0.0169535054034333 0.0600897364390008
0.0328862981523428 0.0390780222580681 -0.0114882504870408
0.038088446586798 0.047780296002733 -0.00252891049824814
0.0344113271645511 -0.0322318497677568 0.0651022153104689
0.00967010089455202 0.0144827076433516 0.0627364648697398
0.0392028307028115 0.0323869762138006 -0.00899278545324115
0.044310266178296 -0.0382905901766249 0.0103993022901456
0.0154367161427485 0.0175751645547789 0.0446390553185831
